QueryId,DocumentId
29607,227179
29608,227218
29608,227206
29608,227201
29608,227209
29608,227215
29608,227219
29608,227203
29608,227204
29608,227207
29608,227224
29608,227222
29608,227228
29608,227220
29608,227225
29608,227213
29608,227223
29608,227212
29608,227216
29608,227221
29608,227205
29608,227229
29608,227227
29608,227200
29608,227210
29608,227202
29608,227214
29608,227211
29608,227208
29608,227217
29608,227226
29609,227241
29609,227235
29609,227245
29609,227257
29609,227255
29609,227232
29609,227248
29609,227252
29609,227254
29609,227234
29609,227251
29609,227259
29609,227231
29609,227258
29609,227242
29609,227233
29609,227253
29609,227246
29609,227244
29609,227256
29609,227239
29609,227230
29609,227260
29609,227250
29609,227249
29609,227247
29609,227236
29609,227237
29609,227243
29609,227240
29609,227238
29610,227287
29610,227274
29610,227267
29610,227272
29610,227290
29610,227281
29610,227279
29610,227284
29610,227280
29610,227269
29610,227276
29610,227270
29610,227275
29610,227266
29610,227291
29610,227261
29610,227262
29610,227263
29610,227265
29610,227286
29610,227288
29610,227282
29610,227283
29610,227292
29610,227289
29610,227268
29610,227271
29610,227277
29610,227285
29610,227273
29610,227278
29610,227264
29611,227310
29611,227295
29611,227306
29611,227305
29611,227309
29611,227296
29611,227293
29611,227304
29611,227297
29611,227301
29611,227294
29611,227308
29611,227298
29611,227302
29611,227299
29611,227307
29611,227303
29611,227300
29612,227337
29612,227328
29612,227325
29612,227313
29612,227318
29612,227327
29612,227335
29612,227334
29612,227321
29612,227311
29612,227323
29612,227329
29612,227324
29612,227326
29612,227336
29612,227320
29612,227312
29612,227315
29612,227332
29612,227333
29612,227322
29612,227330
29612,227314
29612,227316
29612,227317
29612,227319
29612,227331
29613,227344
29613,227367
29613,227362
29613,227355
29613,227345
29613,227361
29613,227352
29613,227350
29613,227346
29613,227339
29613,227341
29613,227351
29613,227359
29613,227363
29613,227353
29613,227349
29613,227358
29613,227354
29613,227338
29613,227366
29613,227365
29613,227356
29613,227348
29613,227360
29613,227364
29613,227347
29613,227357
29613,227340
29613,227342
29613,227343
29614,227370
29614,227371
29614,227369
29614,227373
29614,227372
29614,227376
29614,227377
29614,227375
29614,227374
29614,227368
29615,227381
29615,227400
29615,227399
29615,227401
29615,227396
29615,227379
29615,227387
29615,227380
29615,227382
29615,227402
29615,227390
29615,227407
29615,227398
29615,227408
29615,227385
29615,227388
29615,227406
29615,227389
29615,227393
29615,227391
29615,227384
29615,227392
29615,227404
29615,227397
29615,227403
29615,227394
29615,227405
29615,227378
29615,227395
29615,227386
29615,227383
29616,227411
29616,227413
29616,227419
29616,227415
29616,227421
29616,227412
29616,227418
29616,227414
29616,227410
29616,227420
29616,227416
29616,227409
29616,227417
29617,227431
29617,227428
29617,227433
29617,227422
29617,227427
29617,227435
29617,227434
29617,227426
29617,227423
29617,227429
29617,227430
29617,227436
29617,227424
29617,227432
29617,227425
29618,227451
29618,227467
29618,227447
29618,227444
29618,227449
29618,227466
29618,227454
29618,227456
29618,227442
29618,227461
29618,227468
29618,227441
29618,227464
29618,227458
29618,227445
29618,227446
29618,227462
29618,227460
29618,227448
29618,227450
29618,227439
29618,227438
29618,227443
29618,227452
29618,227453
29618,227437
29618,227455
29618,227463
29618,227459
29618,227440
29618,227457
29618,227465
29619,227488
29619,227484
29619,227480
29619,227470
29619,227486
29619,227481
29619,227490
29619,227471
29619,227469
29619,227474
29619,227476
29619,227478
29619,227485
29619,227482
29619,227472
29619,227479
29619,227477
29619,227473
29619,227475
29619,227489
29619,227483
29619,227487
29620,227510
29620,227520
29620,227493
29620,227502
29620,227491
29620,227501
29620,227505
29620,227513
29620,227514
29620,227509
29620,227494
29620,227497
29620,227512
29620,227516
29620,227506
29620,227521
29620,227511
29620,227496
29620,227522
29620,227517
29620,227507
29620,227508
29620,227495
29620,227518
29620,227492
29620,227498
29620,227504
29620,227503
29620,227515
29620,227519
29620,227500
29620,227499
29621,227565
29621,227547
29621,227553
29621,227562
29621,227566
29621,227548
29621,227561
29621,227533
29621,227539
29621,227557
29621,227554
29621,227552
29621,227525
29621,227537
29621,227531
29621,227538
29621,227534
29621,227564
29621,227529
29621,227551
29621,227545
29621,227532
29621,227543
29621,227524
29621,227558
29621,227528
29621,227559
29621,227563
29621,227556
29621,227536
29621,227544
29621,227535
29621,227542
29621,227546
29621,227550
29621,227523
29621,227560
29621,227530
29621,227527
29621,227555
29621,227549
29621,227526
29621,227541
29621,227540
29622,227575
29622,227574
29622,227568
29622,227587
29622,227570
29622,227581
29622,227572
29622,227577
29622,227571
29622,227579
29622,227580
29622,227585
29622,227569
29622,227583
29622,227576
29622,227567
29622,227578
29622,227582
29622,227586
29622,227584
29622,227573
29623,227594
29623,227593
29623,227601
29623,227588
29623,227590
29623,227596
29623,227603
29623,227589
29623,227604
29623,227599
29623,227598
29623,227602
29623,227597
29623,227595
29623,227600
29623,227591
29623,227592
29624,227630
29624,227611
29624,227621
29624,227609
29624,227608
29624,227617
29624,227622
29624,227620
29624,227627
29624,227613
29624,227623
29624,227607
29624,227610
29624,227614
29624,227628
29624,227629
29624,227625
29624,227606
29624,227618
29624,227626
29624,227605
29624,227624
29624,227615
29624,227612
29624,227616
29624,227619
29625,227652
29625,227648
29625,227650
29625,227645
29625,227641
29625,227637
29625,227646
29625,227640
29625,227633
29625,227638
29625,227639
29625,227643
29625,227632
29625,227647
29625,227635
29625,227649
29625,227653
29625,227651
29625,227631
29625,227654
29625,227636
29625,227644
29625,227642
29625,227634
29626,227667
29626,227662
29626,227661
29626,227657
29626,227666
29626,227664
29626,227656
29626,227659
29626,227660
29626,227655
29626,227658
29626,227663
29626,227665
29626,227668
29627,227673
29627,227674
29627,227684
29627,227675
29627,227681
29627,227683
29627,227693
29627,227687
29627,227671
29627,227680
29627,227669
29627,227672
29627,227694
29627,227676
29627,227679
29627,227690
29627,227689
29627,227685
29627,227678
29627,227670
29627,227691
29627,227688
29627,227686
29627,227677
29627,227692
29627,227682
29628,227715
29628,227719
29628,227708
29628,227703
29628,227697
29628,227698
29628,227716
29628,227722
29628,227723
29628,227714
29628,227701
29628,227704
29628,227720
29628,227705
29628,227717
29628,227706
29628,227699
29628,227709
29628,227711
29628,227718
29628,227702
29628,227695
29628,227707
29628,227713
29628,227712
29628,227700
29628,227710
29628,227696
29628,227721
29629,227726
29629,227736
29629,227751
29629,227733
29629,227734
29629,227755
29629,227727
29629,227745
29629,227748
29629,227752
29629,227749
29629,227731
29629,227738
29629,227735
29629,227724
29629,227739
29629,227744
29629,227740
29629,227742
29629,227753
29629,227758
29629,227741
29629,227728
29629,227750
29629,227729
29629,227757
29629,227743
29629,227746
29629,227737
29629,227730
29629,227725
29629,227732
29629,227754
29629,227756
29629,227747
29630,227778
29630,227783
29630,227773
29630,227769
29630,227780
29630,227781
29630,227761
29630,227776
29630,227764
29630,227771
29630,227767
29630,227772
29630,227779
29630,227777
29630,227762
29630,227765
29630,227784
29630,227759
29630,227770
29630,227782
29630,227775
29630,227760
29630,227763
29630,227768
29630,227774
29630,227766
29631,227785
29631,227798
29631,227787
29631,227822
29631,227799
29631,227823
29631,227804
29631,227795
29631,227807
29631,227800
29631,227810
29631,227825
29631,227828
29631,227793
29631,227819
29631,227796
29631,227792
29631,227820
29631,227826
29631,227786
29631,227832
29631,227797
29631,227815
29631,227791
29631,227812
29631,227824
29631,227790
29631,227817
29631,227829
29631,227805
29631,227818
29631,227814
29631,227808
29631,227794
29631,227809
29631,227816
29631,227811
29631,227813
29631,227803
29631,227821
29631,227830
29631,227831
29631,227801
29631,227789
29631,227802
29631,227827
29631,227806
29631,227833
29631,227788
29632,227861
29632,227848
29632,227865
29632,227847
29632,227842
29632,227860
29632,227870
29632,227878
29632,227840
29632,227859
29632,227872
29632,227852
29632,227834
29632,227855
29632,227854
29632,227845
29632,227839
29632,227876
29632,227863
29632,227873
29632,227866
29632,227843
29632,227850
29632,227838
29632,227858
29632,227853
29632,227844
29632,227862
29632,227877
29632,227841
29632,227851
29632,227836
29632,227835
29632,227868
29632,227869
29632,227879
29632,227857
29632,227871
29632,227864
29632,227874
29632,227875
29632,227837
29632,227856
29632,227849
29632,227867
29632,227846
29633,227888
29633,227890
29633,227883
29633,227884
29633,227886
29633,227882
29633,227881
29633,227880
29633,227887
29633,227889
29633,227885
29634,227911
29634,227910
29634,227899
29634,227904
29634,227900
29634,227895
29634,227913
29634,227902
29634,227893
29634,227909
29634,227916
29634,227914
29634,227917
29634,227919
29634,227897
29634,227903
29634,227918
29634,227892
29634,227920
29634,227922
29634,227891
29634,227905
29634,227912
29634,227898
29634,227896
29634,227894
29634,227907
29634,227908
29634,227915
29634,227921
29634,227901
29634,227906
29635,227944
29635,227942
29635,227933
29635,227927
29635,227943
29635,227926
29635,227940
29635,227931
29635,227941
29635,227928
29635,227938
29635,227937
29635,227930
29635,227929
29635,227934
29635,227935
29635,227924
29635,227939
29635,227945
29635,227923
29635,227925
29635,227932
29635,227936
29636,227949
29636,227964
29636,227947
29636,227963
29636,227975
29636,227970
29636,227958
29636,227974
29636,227973
29636,227962
29636,227946
29636,227983
29636,227966
29636,227957
29636,227972
29636,227981
29636,227982
29636,227965
29636,227956
29636,227984
29636,227959
29636,227977
29636,227967
29636,227950
29636,227976
29636,227951
29636,227960
29636,227948
29636,227979
29636,227971
29636,227952
29636,227978
29636,227980
29636,227968
29636,227961
29636,227953
29636,227969
29636,227955
29636,227954
29637,228014
29637,227999
29637,227988
29637,227986
29637,228015
29637,228003
29637,227989
29637,227994
29637,227992
29637,227987
29637,228002
29637,228016
29637,228000
29637,228012
29637,228006
29637,228017
29637,228008
29637,228004
29637,228001
29637,228007
29637,227997
29637,227996
29637,227995
29637,227991
29637,227985
29637,228009
29637,228013
29637,228005
29637,227993
29637,227990
29637,227998
29637,228011
29637,228010
29638,228018
29638,228035
29638,228028
29638,228031
29638,228026
29638,228032
29638,228039
29638,228030
29638,228022
29638,228021
29638,228029
29638,228038
29638,228033
29638,228036
29638,228020
29638,228024
29638,228027
29638,228037
29638,228019
29638,228023
29638,228025
29638,228034
29639,228049
29639,228051
29639,228044
29639,228050
29639,228042
29639,228048
29639,228052
29639,228045
29639,228047
29639,228043
29639,228041
29639,228053
29639,228046
29639,228040
29640,228067
29640,228072
29640,228077
29640,228080
29640,228063
29640,228057
29640,228071
29640,228060
29640,228054
29640,228079
29640,228075
29640,228068
29640,228061
29640,228066
29640,228081
29640,228074
29640,228059
29640,228064
29640,228065
29640,228082
29640,228056
29640,228055
29640,228069
29640,228058
29640,228078
29640,228070
29640,228076
29640,228062
29640,228073
29641,228108
29641,228103
29641,228085
29641,228086
29641,228107
29641,228114
29641,228106
29641,228113
29641,228093
29641,228090
29641,228115
29641,228088
29641,228094
29641,228083
29641,228111
29641,228098
29641,228102
29641,228097
29641,228101
29641,228095
29641,228109
29641,228092
29641,228099
29641,228112
29641,228104
29641,228084
29641,228100
29641,228116
29641,228110
29641,228096
29641,228091
29641,228087
29641,228089
29641,228105
29642,228152
29642,228127
29642,228134
29642,228120
29642,228139
29642,228122
29642,228150
29642,228151
29642,228148
29642,228130
29642,228143
29642,228149
29642,228137
29642,228117
29642,228142
29642,228126
29642,228138
29642,228156
29642,228119
29642,228121
29642,228157
29642,228132
29642,228135
29642,228145
29642,228147
29642,228154
29642,228158
29642,228125
29642,228131
29642,228155
29642,228159
29642,228128
29642,228124
29642,228146
29642,228153
29642,228144
29642,228118
29642,228129
29642,228123
29642,228140
29642,228136
29642,228141
29642,228133
29643,228172
29643,228184
29643,228180
29643,228166
29643,228165
29643,228179
29643,228186
29643,228168
29643,228164
29643,228160
29643,228181
29643,228169
29643,228185
29643,228170
29643,228175
29643,228163
29643,228171
29643,228176
29643,228162
29643,228167
29643,228177
29643,228161
29643,228183
29643,228173
29643,228182
29643,228178
29643,228174
29643,228187
29644,228202
29644,228199
29644,228204
29644,228200
29644,228191
29644,228201
29644,228203
29644,228190
29644,228192
29644,228198
29644,228206
29644,228207
29644,228188
29644,228196
29644,228205
29644,228195
29644,228189
29644,228197
29644,228194
29644,228193
29645,228228
29645,228222
29645,228215
29645,228212
29645,228219
29645,228233
29645,228224
29645,228232
29645,228229
29645,228231
29645,228216
29645,228213
29645,228214
29645,228221
29645,228210
29645,228220
29645,228208
29645,228218
29645,228223
29645,228227
29645,228217
29645,228226
29645,228211
29645,228209
29645,228230
29645,228225
29646,228238
29646,228260
29646,228268
29646,228242
29646,228266
29646,228247
29646,228264
29646,228252
29646,228243
29646,228235
29646,228246
29646,228256
29646,228258
29646,228267
29646,228249
29646,228253
29646,228257
29646,228251
29646,228237
29646,228254
29646,228261
29646,228239
29646,228236
29646,228263
29646,228241
29646,228255
29646,228244
29646,228259
29646,228248
29646,228245
29646,228262
29646,228250
29646,228265
29646,228234
29646,228240
29647,228276
29647,228279
29647,228270
29647,228275
29647,228273
29647,228274
29647,228278
29647,228280
29647,228277
29647,228271
29647,228269
29647,228272
29648,228290
29648,228320
29648,228282
29648,228297
29648,228325
29648,228322
29648,228307
29648,228304
29648,228298
29648,228315
29648,228285
29648,228281
29648,228295
29648,228314
29648,228289
29648,228300
29648,228302
29648,228287
29648,228296
29648,228324
29648,228319
29648,228303
29648,228284
29648,228310
29648,228312
29648,228292
29648,228305
29648,228311
29648,228286
29648,228299
29648,228301
29648,228283
29648,228323
29648,228309
29648,228317
29648,228318
29648,228288
29648,228313
29648,228306
29648,228308
29648,228294
29648,228316
29648,228291
29648,228293
29648,228321
29649,228329
29649,228337
29649,228343
29649,228338
29649,228328
29649,228326
29649,228346
29649,228336
29649,228344
29649,228348
29649,228340
29649,228349
29649,228331
29649,228342
29649,228347
29649,228339
29649,228350
29649,228351
29649,228333
29649,228332
29649,228345
29649,228334
29649,228330
29649,228335
29649,228341
29649,228327
29650,228356
29650,228352
29650,228370
29650,228381
29650,228379
29650,228361
29650,228377
29650,228380
29650,228382
29650,228367
29650,228355
29650,228371
29650,228360
29650,228354
29650,228363
29650,228368
29650,228366
29650,228365
29650,228375
29650,228358
29650,228376
29650,228374
29650,228378
29650,228362
29650,228353
29650,228383
29650,228359
29650,228364
29650,228372
29650,228373
29650,228369
29650,228357
29651,228393
29651,228388
29651,228402
29651,228387
29651,228392
29651,228398
29651,228395
29651,228394
29651,228408
29651,228409
29651,228385
29651,228407
29651,228384
29651,228405
29651,228401
29651,228386
29651,228404
29651,228389
29651,228399
29651,228391
29651,228396
29651,228390
29651,228406
29651,228403
29651,228397
29651,228400
29652,228425
29652,228434
29652,228436
29652,228416
29652,228423
29652,228421
29652,228414
29652,228430
29652,228426
29652,228422
29652,228433
29652,228427
29652,228417
29652,228418
29652,228411
29652,228410
29652,228429
29652,228431
29652,228412
29652,228424
29652,228415
29652,228420
29652,228432
29652,228419
29652,228413
29652,228428
29652,228435
29653,228466
29653,228451
29653,228449
29653,228463
29653,228437
29653,228445
29653,228447
29653,228443
29653,228440
29653,228467
29653,228448
29653,228456
29653,228457
29653,228455
29653,228441
29653,228453
29653,228458
29653,228459
29653,228438
29653,228442
29653,228446
29653,228464
29653,228439
29653,228462
29653,228444
29653,228454
29653,228461
29653,228452
29653,228460
29653,228465
29653,228450
29654,228482
29654,228476
29654,228484
29654,228471
29654,228477
29654,228479
29654,228473
29654,228474
29654,228469
29654,228480
29654,228470
29654,228481
29654,228487
29654,228478
29654,228486
29654,228485
29654,228483
29654,228472
29654,228475
29654,228468
29654,228488
29655,228514
29655,228500
29655,228497
29655,228520
29655,228527
29655,228526
29655,228493
29655,228494
29655,228502
29655,228506
29655,228499
29655,228507
29655,228495
29655,228517
29655,228504
29655,228505
29655,228516
29655,228498
29655,228489
29655,228511
29655,228501
29655,228503
29655,228490
29655,228523
29655,228518
29655,228509
29655,228510
29655,228508
29655,228522
29655,228525
29655,228524
29655,228496
29655,228512
29655,228515
29655,228519
29655,228521
29655,228492
29655,228513
29655,228491
29656,228540
29656,228536
29656,228539
29656,228551
29656,228553
29656,228552
29656,228548
29656,228557
29656,228541
29656,228544
29656,228555
29656,228532
29656,228550
29656,228558
29656,228530
29656,228537
29656,228535
29656,228533
29656,228534
29656,228538
29656,228547
29656,228546
29656,228556
29656,228554
29656,228542
29656,228543
29656,228545
29656,228549
29656,228560
29656,228531
29656,228559
29656,228528
29656,228529
29657,228563
29657,228561
29657,228565
29657,228569
29657,228570
29657,228568
29657,228562
29657,228566
29657,228564
29657,228567
29658,228572
29658,228586
29658,228580
29658,228582
29658,228588
29658,228583
29658,228571
29658,228587
29658,228576
29658,228575
29658,228574
29658,228579
29658,228573
29658,228577
29658,228585
29658,228584
29658,228589
29658,228578
29658,228581
29659,228599
29659,228609
29659,228590
29659,228601
29659,228605
29659,228591
29659,228597
29659,228596
29659,228607
29659,228606
29659,228608
29659,228603
29659,228594
29659,228602
29659,228598
29659,228595
29659,228610
29659,228592
29659,228600
29659,228611
29659,228604
29659,228593
29660,228618
29660,228633
29660,228638
29660,228616
29660,228635
29660,228631
29660,228639
29660,228637
29660,228625
29660,228648
29660,228626
29660,228636
29660,228647
29660,228622
29660,228621
29660,228614
29660,228646
29660,228613
29660,228642
29660,228627
29660,228628
29660,228641
29660,228634
29660,228619
29660,228649
29660,228612
29660,228624
29660,228640
29660,228632
29660,228620
29660,228617
29660,228644
29660,228650
29660,228623
29660,228645
29660,228630
29660,228643
29660,228615
29660,228629
29661,228669
29661,228678
29661,228677
29661,228665
29661,228676
29661,228670
29661,228668
29661,228656
29661,228673
29661,228666
29661,228653
29661,228658
29661,228675
29661,228674
29661,228652
29661,228667
29661,228672
29661,228663
29661,228654
29661,228659
29661,228662
29661,228671
29661,228661
29661,228657
29661,228660
29661,228651
29661,228664
29661,228655
29662,228683
29662,228697
29662,228714
29662,228703
29662,228691
29662,228689
29662,228681
29662,228715
29662,228707
29662,228708
29662,228695
29662,228687
29662,228685
29662,228706
29662,228704
29662,228713
29662,228700
29662,228699
29662,228702
29662,228679
29662,228696
29662,228712
29662,228710
29662,228680
29662,228694
29662,228682
29662,228690
29662,228686
29662,228711
29662,228684
29662,228698
29662,228701
29662,228693
29662,228709
29662,228705
29662,228688
29662,228692
29663,228720
29663,228737
29663,228726
29663,228741
29663,228730
29663,228719
29663,228721
29663,228728
29663,228731
29663,228717
29663,228732
29663,228722
29663,228716
29663,228736
29663,228729
29663,228733
29663,228740
29663,228734
29663,228735
29663,228727
29663,228724
29663,228739
29663,228718
29663,228723
29663,228738
29663,228742
29663,228725
29664,228745
29664,228762
29664,228746
29664,228749
29664,228751
29664,228752
29664,228761
29664,228753
29664,228756
29664,228744
29664,228748
29664,228758
29664,228754
29664,228747
29664,228766
29664,228765
29664,228755
29664,228757
29664,228750
29664,228743
29664,228768
29664,228763
29664,228767
29664,228759
29664,228769
29664,228760
29664,228764
29665,228785
29665,228789
29665,228783
29665,228781
29665,228784
29665,228776
29665,228778
29665,228777
29665,228786
29665,228773
29665,228779
29665,228774
29665,228771
29665,228775
29665,228782
29665,228770
29665,228790
29665,228787
29665,228788
29665,228780
29665,228772
29666,228806
29666,228814
29666,228798
29666,228821
29666,228818
29666,228799
29666,228807
29666,228813
29666,228794
29666,228797
29666,228796
29666,228802
29666,228819
29666,228805
29666,228800
29666,228811
29666,228792
29666,228809
29666,228810
29666,228801
29666,228812
29666,228791
29666,228803
29666,228817
29666,228793
29666,228822
29666,228804
29666,228808
29666,228820
29666,228816
29666,228795
29666,228815
29667,228838
29667,228831
29667,228832
29667,228847
29667,228828
29667,228839
29667,228843
29667,228845
29667,228846
29667,228829
29667,228852
29667,228837
29667,228835
29667,228850
29667,228841
29667,228842
29667,228824
29667,228853
29667,228840
29667,228836
29667,228827
29667,228823
29667,228844
29667,228833
29667,228851
29667,228849
29667,228834
29667,228825
29667,228830
29667,228848
29667,228826
29668,228856
29668,228884
29668,228869
29668,228888
29668,228868
29668,228865
29668,228885
29668,228880
29668,228878
29668,228883
29668,228889
29668,228876
29668,228892
29668,228893
29668,228864
29668,228863
29668,228859
29668,228860
29668,228857
29668,228858
29668,228871
29668,228890
29668,228872
29668,228873
29668,228862
29668,228861
29668,228877
29668,228879
29668,228881
29668,228891
29668,228854
29668,228870
29668,228855
29668,228894
29668,228895
29668,228874
29668,228887
29668,228866
29668,228867
29668,228882
29668,228875
29668,228886
29669,228897
29669,228916
29669,228923
29669,228898
29669,228915
29669,228906
29669,228924
29669,228926
29669,228919
29669,228900
29669,228899
29669,228910
29669,228896
29669,228917
29669,228908
29669,228909
29669,228911
29669,228914
29669,228920
29669,228904
29669,228922
29669,228905
29669,228912
29669,228907
29669,228918
29669,228901
29669,228921
29669,228902
29669,228925
29669,228903
29669,228913
29670,228946
29670,228956
29670,228947
29670,228931
29670,228949
29670,228927
29670,228941
29670,228954
29670,228950
29670,228953
29670,228942
29670,228943
29670,228944
29670,228936
29670,228939
29670,228952
29670,228937
29670,228934
29670,228935
29670,228928
29670,228948
29670,228955
29670,228938
29670,228945
29670,228933
29670,228930
29670,228929
29670,228932
29670,228951
29670,228940
29671,228976
29671,228994
29671,228957
29671,228988
29671,229002
29671,228981
29671,228986
29671,228978
29671,229001
29671,228962
29671,228972
29671,228989
29671,228993
29671,228971
29671,228963
29671,228992
29671,228991
29671,228968
29671,228973
29671,228967
29671,228974
29671,228985
29671,228997
29671,228970
29671,228979
29671,229000
29671,228982
29671,228958
29671,228969
29671,228990
29671,228966
29671,228965
29671,228995
29671,228959
29671,229003
29671,228977
29671,228998
29671,228983
29671,228999
29671,228987
29671,228984
29671,228961
29671,228975
29671,228980
29671,228960
29671,228964
29671,228996
29672,229022
29672,229017
29672,229024
29672,229010
29672,229020
29672,229015
29672,229021
29672,229016
29672,229028
29672,229005
29672,229014
29672,229008
29672,229019
29672,229007
29672,229027
29672,229029
29672,229013
29672,229023
29672,229018
29672,229012
29672,229025
29672,229009
29672,229011
29672,229006
29672,229026
29672,229004
29673,229057
29673,229061
29673,229033
29673,229060
29673,229053
29673,229059
29673,229049
29673,229054
29673,229034
29673,229031
29673,229056
29673,229043
29673,229038
29673,229055
29673,229030
29673,229050
29673,229039
29673,229051
29673,229047
29673,229044
29673,229042
29673,229048
29673,229036
29673,229041
29673,229035
29673,229052
29673,229058
29673,229045
29673,229032
29673,229037
29673,229046
29673,229040
29674,229087
29674,229070
29674,229080
29674,229073
29674,229089
29674,229064
29674,229082
29674,229076
29674,229062
29674,229068
29674,229066
29674,229078
29674,229084
29674,229081
29674,229088
29674,229069
29674,229067
29674,229077
29674,229086
29674,229079
29674,229065
29674,229063
29674,229085
29674,229075
29674,229083
29674,229074
29674,229071
29674,229072
29674,229090
29675,229112
29675,229111
29675,229114
29675,229095
29675,229107
29675,229094
29675,229092
29675,229098
29675,229120
29675,229108
29675,229117
29675,229093
29675,229118
29675,229100
29675,229103
29675,229115
29675,229105
29675,229109
29675,229096
29675,229119
29675,229110
29675,229113
29675,229106
29675,229104
29675,229116
29675,229102
29675,229097
29675,229099
29675,229101
29675,229091
29676,229123
29676,229126
29676,229152
29676,229121
29676,229155
29676,229147
29676,229157
29676,229139
29676,229142
29676,229158
29676,229125
29676,229156
29676,229146
29676,229133
29676,229128
29676,229132
29676,229124
29676,229151
29676,229148
29676,229143
29676,229150
29676,229130
29676,229138
29676,229153
29676,229149
29676,229137
29676,229129
29676,229127
29676,229135
29676,229131
29676,229145
29676,229154
29676,229144
29676,229134
29676,229122
29676,229141
29676,229140
29676,229136
29677,229187
29677,229182
29677,229188
29677,229179
29677,229194
29677,229178
29677,229170
29677,229185
29677,229198
29677,229192
29677,229195
29677,229163
29677,229168
29677,229175
29677,229196
29677,229199
29677,229166
29677,229164
29677,229171
29677,229161
29677,229169
29677,229189
29677,229180
29677,229176
29677,229167
29677,229186
29677,229201
29677,229165
29677,229181
29677,229174
29677,229172
29677,229162
29677,229193
29677,229159
29677,229177
29677,229160
29677,229200
29677,229183
29677,229197
29677,229184
29677,229190
29677,229173
29677,229191
29678,229219
29678,229213
29678,229204
29678,229206
29678,229226
29678,229203
29678,229202
29678,229208
29678,229216
29678,229223
29678,229205
29678,229218
29678,229221
29678,229209
29678,229220
29678,229215
29678,229217
29678,229225
29678,229227
29678,229214
29678,229207
29678,229224
29678,229210
29678,229211
29678,229212
29678,229222
29679,229238
29679,229245
29679,229258
29679,229250
29679,229237
29679,229234
29679,229249
29679,229256
29679,229232
29679,229246
29679,229242
29679,229244
29679,229235
29679,229247
29679,229236
29679,229231
29679,229241
29679,229251
29679,229257
29679,229239
29679,229253
29679,229252
29679,229233
29679,229229
29679,229255
29679,229228
29679,229254
29679,229240
29679,229230
29679,229248
29679,229243
29680,229282
29680,229283
29680,229269
29680,229260
29680,229277
29680,229261
29680,229278
29680,229264
29680,229267
29680,229273
29680,229275
29680,229271
29680,229284
29680,229259
29680,229265
29680,229281
29680,229270
29680,229262
29680,229279
29680,229285
29680,229287
29680,229286
29680,229263
29680,229274
29680,229266
29680,229272
29680,229276
29680,229268
29680,229280
29681,229308
29681,229300
29681,229307
29681,229299
29681,229303
29681,229305
29681,229289
29681,229294
29681,229302
29681,229297
29681,229310
29681,229311
29681,229288
29681,229296
29681,229293
29681,229306
29681,229301
29681,229309
29681,229298
29681,229290
29681,229304
29681,229291
29681,229295
29681,229292
29682,229318
29682,229323
29682,229331
29682,229321
29682,229326
29682,229332
29682,229320
29682,229317
29682,229313
29682,229328
29682,229325
29682,229330
29682,229324
29682,229334
29682,229314
29682,229319
29682,229315
29682,229333
29682,229329
29682,229316
29682,229327
29682,229312
29682,229322
29683,229370
29683,229364
29683,229367
29683,229373
29683,229346
29683,229362
29683,229352
29683,229375
29683,229341
29683,229359
29683,229355
29683,229340
29683,229348
29683,229342
29683,229357
29683,229349
29683,229376
29683,229343
29683,229372
29683,229337
29683,229351
29683,229361
29683,229344
29683,229353
29683,229356
29683,229338
29683,229360
29683,229363
29683,229369
29683,229336
29683,229366
29683,229354
29683,229377
29683,229371
29683,229335
29683,229350
29683,229368
29683,229339
29683,229345
29683,229358
29683,229365
29683,229347
29683,229374
29684,229389
29684,229401
29684,229378
29684,229379
29684,229388
29684,229404
29684,229392
29684,229396
29684,229395
29684,229406
29684,229407
29684,229405
29684,229391
29684,229408
29684,229387
29684,229386
29684,229383
29684,229400
29684,229399
29684,229402
29684,229385
29684,229397
29684,229403
29684,229398
29684,229393
29684,229384
29684,229394
29684,229390
29684,229381
29684,229380
29684,229382
29685,229420
29685,229423
29685,229414
29685,229427
29685,229410
29685,229437
29685,229424
29685,229425
29685,229413
29685,229422
29685,229426
29685,229416
29685,229435
29685,229431
29685,229430
29685,229428
29685,229436
29685,229432
29685,229421
29685,229409
29685,229438
29685,229412
29685,229434
29685,229419
29685,229429
29685,229411
29685,229415
29685,229418
29685,229417
29685,229433
29686,229455
29686,229446
29686,229454
29686,229457
29686,229448
29686,229452
29686,229463
29686,229449
29686,229460
29686,229445
29686,229440
29686,229462
29686,229461
29686,229441
29686,229443
29686,229465
29686,229444
29686,229456
29686,229447
29686,229459
29686,229451
29686,229458
29686,229450
29686,229453
29686,229439
29686,229442
29686,229464
29687,229466
29687,229475
29687,229471
29687,229481
29687,229494
29687,229495
29687,229477
29687,229484
29687,229478
29687,229482
29687,229474
29687,229486
29687,229496
29687,229488
29687,229492
29687,229473
29687,229480
29687,229485
29687,229479
29687,229491
29687,229469
29687,229489
29687,229468
29687,229487
29687,229470
29687,229483
29687,229476
29687,229490
29687,229497
29687,229493
29687,229472
29687,229467
29688,229506
29688,229522
29688,229517
29688,229499
29688,229500
29688,229527
29688,229513
29688,229509
29688,229526
29688,229501
29688,229504
29688,229520
29688,229503
29688,229508
29688,229507
29688,229529
29688,229523
29688,229528
29688,229512
29688,229519
29688,229525
29688,229515
29688,229524
29688,229518
29688,229498
29688,229502
29688,229511
29688,229505
29688,229514
29688,229521
29688,229510
29688,229516
